proc_text,page,plan,year,doc_id
성장 데카콘 기업 배경 산업 기술력 시장 기업 글로벌 시장 선점 구조 재편 데카콘급 기업 등장 국가 산업 경쟁력 좌우 핵심 지표 부상 국내 벤처 스타트업 성장 초기 단계 자본 조달 제약 기술 개발 시장 확장 속도 글로벌 경쟁사 대비 문제 반복 해소 정부 정책 금융 민간 기관 투자자 글로벌 펀드 참여 규모 성장 금융 체계 필수 분야 성능 컴퓨팅 데이터 글로벌 확장 초기 자본 규모 분절 스케일 금융 시장 기술 가치 평가 규모 투자 집행 구조 국내 기업 글로벌 데카콘 성장 창업가 대표 기업 지정 해외 진출 연속 집중 자본 투입 국가 벤처 투자 전략 정책 권고 기부 협력 국내 벤처 스타트업 거대 기업 성장 발판 글로벌 데카콘 기업 분기 분야 창업가 체계 양성 도메인 국가 대표 벤처 스타트업 발굴 지정 집중 청년 창업가 도메인 특화 스타트업 프로그램 기술력 시장 스케일 성장 경로 체계 민간 정책 금융 글로벌 펀드 투자 구조 분야 투자 해외 진출 스타트업 글로벌 액셀러레이팅 현지 법인 설립 시장 진입 패키지 벤처 스타트업 축소 규모,89,2,2026,87
전략 분야 공공 비전 미션 전기 기존 질서 범용 기술 행정 공공 서비스 데이터 인공 지능 설계 세계 최고 정부 변화 능동 대응 국민 행정 효율 신뢰 세계 최고 정부 협업 체제 데이터 업무 학습 데이터 기록 표준 메타 데이 체계 관리 협업 클라우드 데이터 맥락 유실 데이터 통합 형태 존재 통합 부가 가치 판결문 정부 자료 공개 공무원 최고 성능 적합 국민 최고 대국민 서비스 최고 대국민 서비스 정부 서비스 아이디 정부 보유 서류 서면 제출 열람 승인 대체 공공 민원 서비스 금융 통신 민간 서비스 순차 서면 제출 열람 승인 대체 자격 복지 돌봄 복지 예방 사고 재난 예측 대처 데이터 표준 통합 현재 정부 민원 용해 단일 창구 접수 처리 국민 정부 대한민국 최대 단일 경제 주체 고객 혁신 정부 혁신 조달 공공 테스트 베드 산업 고객 글로벌 촉진 적극 신속 샌드 박스 허용 세계 최고 혁신 토양 조성 지역 특성 산학연 생태 조성 지역 인재 중소 중견 기업 지역 균형,90,2,2026,88
행동 구성 공무원 협업 체계 칸막이 데이터 맥락 연결 업무 관리 플랫폼 공공 정보 민간 클라우드 전환 세계 정부 도약 견인 공공 분야 챔피언 양성 공공 부문 국민 보장 공공 영향 평가 안전 이용 보장 공공 부문 윤리 공공 전환 가속 적극 행정 인센티브 감사 면책 공공 정책 성공 실행 평가 시행 최고 대국민 서비스 행정 사법 투명 증대 공공 데이터 공개 교사 보조 교사 교육 행정 혁신 국내 실증 고도 마중물 공공 시장 테스트 베드 모델 글로벌 얼라이언 구성 공공 거버넌스 실행 체계 공공 부문 디지털 포용 공무원 협업 체계 배경 개별 시스템 기술 표준 데이 구조 행정 전반 저하 위험 플랫폼 공문서 업무 데이터 교환 거대 언어 모델 거대 정부 전체 자료 통합 학습 행정 효율 저하 미래 행정 확장 중복 파편 예방 개방 정부 공통 조성 정부 개별 기능 협력 당대 최고 성능 공공 안전,91,2,2026,89
담보 민간 국산 통합 게이트웨이 형태 연결 바탕 자율 서비스 확장 특정 모델 의존 모델 구조 공무원 일상 협업 자연 문서 의사 결정 형태 전환 정부 공문서 저장 체계 클라우드 전면 개편 행정 지식 기계 형태 표준 업무 맥락 이해 요약 예측 지능 업무 관리 플랫폼 구현 현재 정합 단순 시스템 행정 정착 공무 개개인 실무 언어 공공 내재 정부 직무 맞춤 교육 트랙 인증 제도 실무 체계 실제 업무 환경 조성 협업 체계 칸막이 공공 민간 데이터 생태 협력 행정 모델 의미 단순 기술 혁신 정부 데이터 사고 국민 정합 서비스 행정 필수 정책 권고 과기정통부 협력 정부 공통 분기 정부 안전 정부 공통 조건 정리 분기 만족 공통 정부 공공 데이터 의무 의무 법안 시행령 목록 분기 작성,92,2,2026,90
구현 개정안 분기 공무원 업무 현장 지식 즉시 분기 지식 체계 품질 관리 체계 본격 가동 업무 관리 협업 플랫폼,93,2,2026,91
칸막이 데이터 맥락 연결 업무 관리 플랫폼 배경 정부 행정 제도 업무 데이터 분절 구조 동일 사안 정보 접근 해석 정책 판단 문제 문서 회의록 보도 자료 민원 행정 데이터 대부분 개별 시스템 맥락 종합 판단 중복 반복 조정 지연 구조 사일로 구조 복합 융합 정책 증가 현실 괴리 정책 일관 대응 속도 저하 업무 관리 플랫폼 분절 데이터 표준 연결 정책 흐름 협업 이력 근거 자동 통합 제시 정형 데이터 분석 핵심 쟁점 맥락 제시 정보 대칭 동일 데이터 협업 효율 정부 정책 통합 구조 전환 의미 업무 관리 플랫폼 칸막이 지능 행정 신속 일관 정책 결정 디지털 정부 핵심 인프라 자리매김 정책 권고 분기 공문서 자료 저장 업무 체계 전면 클라우드 전환 공문서 환경 국조실 국회 협의 협력 분기 정부 문서 유통 의정 자료 전자 유통 시스템 일원 행정 각부 점검 독려 기획 예산처 분기 예산 편성 집행 편성 단계 문서 유통 디브레인 일원 기획 예산처 통합 재정 가시 제고 중복 투자 누수 데이터 정책 브레인 이호조 시스템 접근 방안 의견 분기 작성,94,2,2026,92
공공 정보 민간 클라우드 전환 배경 정부 디지털 전환 가속 행정 데이터 신속 정책 집행 안정 서비스 인프라 증가 기존 온프레미스 정보 체계 확장 유연성 분산 시스템 유지비 부담 혁신 병목 작용 정부 공공 정보 민간 클라우드 전면 전환 프라 안정 비용 효율 민간 혁신 공공 서비스 품질 향상 연결 민간 클라우드 기업 경쟁 혁신 데이터 행정 구현 우드 표준 통합 중복 시스템 해소 기술 속도 향상 민간 클라우드 전환 공공 디지털 경쟁력 정부 혁신 핵심 정책 권고 국정원 정부 공공 기관 민간 클라우드 이용 제도 리스트 정부 인프라 거버넌스 혁신 정책 방안 토대 준수 방안 분기 국정원 기획 예산처 관계 협력 공공 기관 정보 민간 클라우드 이용 의무 공공 정보 시스템 중요 보안 시설 안정 고려 기존 정보 민간 클라우드 단계 전환 분기,95,2,2026,93
세계 정부 도약 견인 공공 분야 챔피언 양성 배경 세계 정부 경쟁력 좌우 시대 도래 공공 부문 기술 변화 행정 생산 저하 국가 경쟁력 전반 약화 위험 한국 디지털 인프라 기술 수용 공무원 직무 세대 편차 이해 핵심 인력 상황 정책 기획 집행 평가 혁신 속도 저해 요인 정부 공공 정책 전문가 사고 방식 실무 능력 부여 실무 인재 양성 전략 교육 기관 주도 발굴 행정 혁신 리더 그룹 국가 확충 전략 공무원 스스로 실무 내재 세계 최고 지능 행정 서비스 민간 산업 협력 촉진 책임 문화 챔피언 양성 세계 정부 도약 핵심 엔진 국민 체감 정책 속도 정확 맞춤 서비스 국가 필수 투자 인사처 노동부 협력 실무 인재상 챔피언 구체 개념 설정 근거 단계 인력 양성 교육 인프라 확충 방안 분기 인사처 공공 부문 재직자 중앙 지방 공무원 산하 기관 행정 문제 해결 실무 인재 양성 제고 종합 교육 시스템 방안 구체 공공 분야 교육 민관 협력 실습 직무 맞춤 교육 트랙 인증 제도 인재 채용 방안 분기 시스템 시행 구체 교육 프로그램 시작,96,2,2026,94
공공 부문 국민 보장 공공 영향 평가 배경 정부 행정 디지털 행정 결정 국민 권리 의무 영향 민원 복지 선정 규제 집행 채용 심사 국민 생활 직결 영역 판단 개입 알고리즘 오류 편향 투명 침해 우려 제기 공공 부문 기업 기술 범위 영향력 때문 사회 신뢰 책임 필수 시스템 데이터 처리 방식 위험 요인 사전 국민 권리 침해 평가 공공 영향 평가 알고리즘 편향 방지 설명 개인 정보 보호 남용 방지 보호 장치 제도 핵심 수단 평가 정책 투명 절차 공공 사회 신뢰 역할 공공 부문 영향 평가 기술 속도 조절 규제 국민 권리 보호 책임 방식 필수 안전장치 디지털 정부 전환 국가 정책 권고 공공 영향 평가 절차 구체 세부 분기 확정 개인 정보 영향 평가 제도 인공지 능기본법 법령 중복 규제 최소 침해 사전 차단 예방 제도,97,2,2026,95
안전 이용 보장 공공 부문 윤리 배경 기술 행정 전반 공공 부문 의사 결정 간접 영향 사례 증가 알고리즘 편향 오류 투명 국민 권리 의무 침해 공공 기관 기술 의존도 책임 소재 문제 행정 규제 안전 국민 생활 직결 영역 작동 사회 신뢰 훼손 공공 부문 특화 안전 윤리 필수 정부 공공 시스템 설계 평가 안전 투명 설명 책임 보장 체계 윤리 국민 개인 정보 차별 최소 위험 예측 관리 능력 책임 혁신 안전 장치 의미 궁극 공공 부문 윤리 정부 국민 신뢰 행정 확장 토대 안전 혁신 동시 중요 수단 정책 권고 개인 정보 협력 공공 기관 안전 신뢰 인공 지능 기본법 시행령 반영 공공 기관 준수 윤리 절차 체계 공공 부문 특성 구체 실무 윤리 분기,98,2,2026,96
공공 전환 가속 적극 행정 인센티브 감사 면책 배경 공공 부문 고려 규제 보안 데이터 문제 공무원 개인 시도 주저 위험 회피 문화 현재 적극 행정 제도 포상 실질 리스크 완화 부족 기술 해석 가이드라인 인사 평가 체계 기술 감사 리스크 감당 공무원 프로젝트 주도 유인 창출 한계 혁신 공무원 선제 시도 위축 요인 존재 전환 속도 한계 보완 적극 행정 센티브 감사 면책 위험 부담 완화 공무원 안심 혁신 실행 환경 조성 정책 권고 인사 감사원 국가 전략 관계 기관 협력 디지털 인프라 장애 정책 실행 실패 반복 정부 우수 사례 공유 프리모템 포스트모템 리포트 제도 정책 학습 인프라 골자 공공 촉진 방안 분기 종합 방안 단순 재발 방지 대책 학습 실패 자산 공공 부문 우수 사례 지방 정부 각급 공공 기관 방안 동일 실패 되풀이 시스 인사 감사원 적극 행정 인센 티브 제도 사전 예방 감사 면책 체계 공직자 책임 행정 신뢰 동시 제고,99,2,2026,97
공공 정책 성공 실행 평가 시행 배경 정책 기술 변화 속도 실효 평가 필수 예산 편성 근거 순위 조정 분야 지표 별도 예산 배분 전략 정부 업무 평가 기관 성과급 기관장 평가 간부 공무원 인사 승진 연동 평가 방식 행동 우선순위 결정 동인 작용 정책 평가 전략 정합 예산 조직 국가 배치 근거 신속 수정 보완 필수 제도 정책 권고 국가 전략 국가 전략 체계 이행 관계 협의 정책 정량 정성 지표 평가 종합 평가 체계 분기 기획 예산처 관계 종합 평가 체계 평가 정부 업무 평가 디지털 예산 편성 투자 조정 보상 정책 제도 결정 반영 국가 전략 학습 경쟁 촉진 국민 신뢰 참여 정책 점검 점검 우수 사례 정부 혁신 백서 형태 작성 공개,100,2,2026,98
최고 대국민 서비스 배경 대한민국 국민 정부 최고 서비스 공공 비스 민간 서비스 불편 이유 서비스 자동 데이터 통합 선제 서비스 맥락 개인 도모 정책 연속 디지털 플랫폼 정리 정부 디지털 전환 정책 시간 비용 절약 정부 대국민 서비스 원칙 충족 원칙 정부 서비스 아이디 원칙 복수 인증 수단 접근 보장 스마트 사람 인증 방안 원칙 정부 서비스 개발 완료 국민 테스트 서비스 최고 책임자 사용성 테스 참가 서비스 최고 책임자 서비스 공개 결정 원칙 서비스 로그 시스템 로그중 서비스 메뉴 평균 로딩 속도 고장 빈도 고장 시간 홈페 이지 열람 메뉴 원칙 정부 보유 서류 국민 서면 제출 열람 승인 대체 원칙 공공 민원 서비스 금융 통신 민간 서비스 서면 제출 열람 승인 대체 원칙 자격 복지 돌봄 복지 예방 데이터 목록 표준 개정 정리 원칙 민원 단일 창구 접수 처리 국민,101,2,2026,99
원칙 민간 공공 서비스 결합 국민 표준 가이드라인 작성 가이드라인 서비스 연속 데이터 신뢰 보안 원칙 기술 문서 현행 방안 실효 예산 원칙 효율 개발 공공 가버넌스 실행 체계 원칙 플랫폼 정부 공통 인프라 중복 효율 원칙 사고 재난 예측 대처 데이터 표준 통합 현재 사고 재난 통합 관제 데이터 종류 소재 표준 표준 정리 리포트 작성 데이터 표준 방안 일정 정리 정책 권고 중앙 지방 정부 정부 전환 본격 분야 핵심 선정 관계 중복 정부 공통 반영 이행 협력 비용 최적 비용 가드레일 방안 분기 조건 만족 통합 민원 플랫폼 프로토타입 제작 통합 민원 플랫폼 방안 분기 재난 실시간 탐지 예측 재난 안전 관리 업무 재난 안전 데이터 명세 재난 안전 방안 정부 재난 안전 인공 지능 전환 분기,102,2,2026,100
행정 사법 투명 증대 공공 데이터 공개 배경 미국 영국 주요국 판결문 등기 정보 기계 판독 광범위 개방 사법 부동산 투명 데이터 산업 동시 우리나라 개인 정보 판결문 특성 기관 권한 구조 공개 범위 형식 글로벌 데이터 상황 판결문 등기 데이터 부가 가치 부동산 서비스 핵심 현행 법령 절차 보안 정비 생태 조성 지연 실제 시장 위험 전세 사기 다중 담보 허위 거래 소유 점유 담보 임대 정보 단절 전월세 계약 등기 데이터 통합 권리 흐름 완성 담보 변동 보증금 위험 허위 임대 패턴 탐지 데이터 구조 영국 가포르 부동산 거래 공개 데이터 공개 제도 장애 요인 정비 공개 데이터 공공 혁신 정책 권고 법무부 법원 행정처 관계 기관 협조 미국 영국 선진국 법원 판결문 공개 제도 분기 법원 판결문 기계 판독 형태 개방 법무부 법원 행정처 관계 기관 협의 부동산 등기 데이터 실시간 공개 공개 효과 잠재 부작용 제도 고려 분기,103,2,2026,101
